body;x-coordinate;y-coordinate;z-coordinate
neptune;21.8527;-20.6296;-0.078457
sun;0.0124361;-0.000138101;-0.000332566
jupiter;-4.76358;-2.68696;0.117695
saturn;-5.14662;7.52148;0.0742382
uranus;18.7903;-7.05541;-0.269973
neptune;21.8605;-20.6212;-0.07881
sun;0.012428;-0.000114238;-0.000332616
jupiter;-4.75043;-2.70954;0.117494
saturn;-5.16451;7.50996;0.0751506
uranus;18.7953;-7.0426;-0.26999
neptune;21.8683;-20.6128;-0.0791629
sun;0.0124199;-9.04269e-05;-0.000332663
jupiter;-4.73717;-2.73206;0.117291
saturn;-5.18237;7.49839;0.0760625
uranus;18.8002;-7.02978;-0.270006
neptune;21.8761;-20.6043;-0.0795159
sun;0.0124116;-6.66673e-05;-0.000332708
jupiter;-4.72379;-2.75451;0.117085
saturn;-5.20021;7.48679;0.0769741
uranus;18.8051;-7.01697;-0.270023
neptune;21.8839;-20.5959;-0.0798688
sun;0.0124032;-4.296e-05;-0.00033275
jupiter;-4.7103;-2.7769;0.116876
saturn;-5.21802;7.47515;0.0778852
uranus;18.8101;-7.00415;-0.270039
neptune;21.8917;-20.5874;-0.0802217
sun;0.0123947;-1.93054e-05;-0.000332789
jupiter;-4.69669;-2.79922;0.116664
saturn;-5.2358;7.46347;0.0787959
uranus;18.815;-6.99132;-0.270055
neptune;21.8994;-20.579;-0.0805746
sun;0.012386;4.29577e-06;-0.000332826
jupiter;-4.68297;-2.82147;0.116449
saturn;-5.25355;7.45175;0.0797063
uranus;18.8199;-6.97849;-0.270072
neptune;21.9072;-20.5705;-0.0809275
sun;0.0123773;2.78431e-05;-0.000332859
jupiter;-4.66914;-2.84365;0.116231
saturn;-5.27128;7.43999;0.0806162
uranus;18.8248;-6.96566;-0.270088
neptune;21.915;-20.5621;-0.0812804
sun;0.0123684;5.13359e-05;-0.00033289
jupiter;-4.6552;-2.86577;0.116011
saturn;-5.28898;7.42819;0.0815257
uranus;18.8297;-6.95283;-0.270103
neptune;21.9228;-20.5536;-0.0816333
sun;0.0123594;7.47738e-05;-0.000332918
jupiter;-4.64115;-2.88782;0.115788
saturn;-5.30665;7.41636;0.0824347
uranus;18.8345;-6.93999;-0.270119
neptune;21.9305;-20.5452;-0.0819862
sun;0.0123503;9.81562e-05;-0.000332943
jupiter;-4.62698;-2.9098;0.115562
saturn;-5.32429;7.40448;0.0833434
uranus;18.8394;-6.92715;-0.270135
neptune;21.9383;-20.5367;-0.082339
sun;0.0123411;0.000121483;-0.000332965
jupiter;-4.6127;-2.9317;0.115333
saturn;-5.34191;7.39257;0.0842516
uranus;18.8443;-6.9143;-0.27015
neptune;21.9461;-20.5282;-0.0826919
sun;0.0123318;0.000144752;-0.000332985
jupiter;-4.59831;-2.95354;0.115102
saturn;-5.3595;7.38062;0.0851594
uranus;18.8491;-6.90146;-0.270166
neptune;21.9538;-20.5198;-0.0830447
sun;0.0123224;0.000167965;-0.000333002
jupiter;-4.58381;-2.97531;0.114868
saturn;-5.37706;7.36863;0.0860667
uranus;18.854;-6.88861;-0.270181
neptune;21.9616;-20.5113;-0.0833975
sun;0.0123128;0.00019112;-0.000333016
jupiter;-4.5692;-2.997;0.114631
saturn;-5.39459;7.3566;0.0869736
uranus;18.8588;-6.87575;-0.270196
neptune;21.9694;-20.5028;-0.0837503
sun;0.0123031;0.000214217;-0.000333028
jupiter;-4.55448;-3.01863;0.114391
saturn;-5.4121;7.34453;0.08788
uranus;18.8636;-6.86289;-0.270211
neptune;21.9771;-20.4943;-0.0841031
sun;0.0122934;0.000237255;-0.000333036
jupiter;-4.53965;-3.04018;0.114148
saturn;-5.42957;7.33243;0.0887859
uranus;18.8684;-6.85003;-0.270226
neptune;21.9849;-20.4858;-0.0844559
sun;0.0122835;0.000260234;-0.000333042
jupiter;-4.52471;-3.06165;0.113903
saturn;-5.44702;7.32029;0.0896914
uranus;18.8732;-6.83717;-0.27024
neptune;21.9926;-20.4774;-0.0848087
sun;0.0122735;0.000283153;-0.000333045
jupiter;-4.50966;-3.08306;0.113655
saturn;-5.46444;7.30811;0.0905965
uranus;18.878;-6.8243;-0.270255
neptune;22.0004;-20.4689;-0.0851614
sun;0.0122634;0.000306011;-0.000333045
jupiter;-4.4945;-3.10439;0.113404
saturn;-5.48183;7.29589;0.091501
uranus;18.8828;-6.81143;-0.270269
neptune;22.0081;-20.4604;-0.0855142
sun;0.0122532;0.000328809;-0.000333043
jupiter;-4.47923;-3.12564;0.113151
saturn;-5.4992;7.28363;0.0924051
uranus;18.8876;-6.79855;-0.270284
neptune;22.0158;-20.4519;-0.0858669
sun;0.0122428;0.000351546;-0.000333038
jupiter;-4.46386;-3.14682;0.112894
saturn;-5.51653;7.27134;0.0933087
uranus;18.8923;-6.78567;-0.270298
neptune;22.0236;-20.4434;-0.0862196
sun;0.0122324;0.00037422;-0.00033303
jupiter;-4.44838;-3.16792;0.112635
saturn;-5.53384;7.25901;0.0942119
uranus;18.8971;-6.77279;-0.270312
neptune;22.0313;-20.4349;-0.0865723
sun;0.0122218;0.000396832;-0.000333019
jupiter;-4.43279;-3.18895;0.112374
saturn;-5.55111;7.24664;0.0951145
uranus;18.9019;-6.75991;-0.270326
neptune;22.039;-20.4264;-0.086925
sun;0.0122112;0.000419381;-0.000333006
jupiter;-4.41709;-3.2099;0.112109
saturn;-5.56836;7.23423;0.0960166
uranus;18.9066;-6.74702;-0.270339
neptune;22.0467;-20.4179;-0.0872777
sun;0.0122004;0.000441867;-0.00033299
jupiter;-4.40129;-3.23077;0.111842
saturn;-5.58558;7.22179;0.0969183
uranus;18.9113;-6.73413;-0.270353
neptune;22.0545;-20.4094;-0.0876304
sun;0.0121895;0.000464289;-0.000332971
jupiter;-4.38538;-3.25157;0.111572
saturn;-5.60277;7.2093;0.0978194
uranus;18.916;-6.72123;-0.270367
neptune;22.0622;-20.4008;-0.087983
sun;0.0121785;0.000486646;-0.00033295
jupiter;-4.36936;-3.27229;0.1113
saturn;-5.61993;7.19679;0.09872
uranus;18.9208;-6.70834;-0.27038
neptune;22.0699;-20.3923;-0.0883357
sun;0.0121674;0.000508938;-0.000332926
jupiter;-4.35324;-3.29292;0.111025
saturn;-5.63707;7.18423;0.0996202
uranus;18.9255;-6.69543;-0.270393
neptune;22.0776;-20.3838;-0.0886883
sun;0.0121562;0.000531165;-0.000332899
jupiter;-4.33701;-3.31348;0.110747
saturn;-5.65417;7.17164;0.10052
uranus;18.9302;-6.68253;-0.270406
neptune;22.0853;-20.3753;-0.0890409
sun;0.0121449;0.000553326;-0.000332869
jupiter;-4.32068;-3.33396;0.110466
saturn;-5.67124;7.15901;0.101419
uranus;18.9348;-6.66962;-0.270419
neptune;22.093;-20.3668;-0.0893935
sun;0.0121335;0.00057542;-0.000332837
jupiter;-4.30424;-3.35436;0.110183
saturn;-5.68829;7.14634;0.102317
uranus;18.9395;-6.65671;-0.270432
neptune;22.1007;-20.3582;-0.0897461
sun;0.012122;0.000597447;-0.000332802
jupiter;-4.2877;-3.37467;0.109897
saturn;-5.7053;7.13363;0.103215
uranus;18.9442;-6.6438;-0.270445
neptune;22.1084;-20.3497;-0.0900987
sun;0.0121103;0.000619406;-0.000332764
jupiter;-4.27106;-3.39491;0.109608
saturn;-5.72229;7.12089;0.104113
uranus;18.9488;-6.63088;-0.270457
neptune;22.1161;-20.3412;-0.0904512
sun;0.0120986;0.000641297;-0.000332724
jupiter;-4.25431;-3.41506;0.109317
saturn;-5.73924;7.10811;0.10501
uranus;18.9535;-6.61796;-0.27047
neptune;22.1238;-20.3326;-0.0908038
sun;0.0120867;0.00066312;-0.000332681
jupiter;-4.23746;-3.43513;0.109023
saturn;-5.75617;7.0953;0.105906
uranus;18.9581;-6.60503;-0.270482
neptune;22.1315;-20.3241;-0.0911563
sun;0.0120748;0.000684873;-0.000332635
jupiter;-4.2205;-3.45512;0.108726
saturn;-5.77307;7.08245;0.106802
uranus;18.9627;-6.59211;-0.270494
neptune;22.1392;-20.3156;-0.0915089
sun;0.0120627;0.000706557;-0.000332587
jupiter;-4.20345;-3.47502;0.108427
saturn;-5.78993;7.06956;0.107697
uranus;18.9674;-6.57918;-0.270506
neptune;22.1469;-20.307;-0.0918614
sun;0.0120506;0.000728171;-0.000332536
jupiter;-4.18629;-3.49484;0.108125
saturn;-5.80677;7.05663;0.108592
uranus;18.972;-6.56624;-0.270518
neptune;22.1546;-20.2985;-0.0922139
sun;0.0120383;0.000749714;-0.000332482
jupiter;-4.16903;-3.51458;0.107821
saturn;-5.82358;7.04367;0.109486
uranus;18.9766;-6.55331;-0.27053
neptune;22.1622;-20.2899;-0.0925664
sun;0.0120259;0.000771186;-0.000332425
jupiter;-4.15167;-3.53423;0.107514
saturn;-5.84035;7.03068;0.11038
uranus;18.9812;-6.54037;-0.270542
neptune;22.1699;-20.2814;-0.0929188
sun;0.0120134;0.000792586;-0.000332366
jupiter;-4.1342;-3.55379;0.107204
saturn;-5.8571;7.01764;0.111273
uranus;18.9857;-6.52742;-0.270553
neptune;22.1776;-20.2728;-0.0932713
sun;0.0120008;0.000813914;-0.000332305
jupiter;-4.11664;-3.57327;0.106892
saturn;-5.87382;7.00457;0.112165
uranus;18.9903;-6.51448;-0.270565
neptune;22.1852;-20.2642;-0.0936237
sun;0.0119882;0.00083517;-0.00033224
jupiter;-4.09898;-3.59266;0.106577
saturn;-5.8905;6.99147;0.113057
uranus;18.9949;-6.50153;-0.270576
neptune;22.1929;-20.2557;-0.0939762
sun;0.0119754;0.000856352;-0.000332174
jupiter;-4.08122;-3.61197;0.10626
saturn;-5.90716;6.97832;0.113949
uranus;18.9994;-6.48857;-0.270587
neptune;22.2006;-20.2471;-0.0943286
sun;0.0119625;0.000877461;-0.000332104
jupiter;-4.06335;-3.63119;0.10594
saturn;-5.92378;6.96515;0.114839
uranus;19.004;-6.47562;-0.270598
neptune;22.2082;-20.2385;-0.094681
sun;0.0119495;0.000898495;-0.000332032
jupiter;-4.04539;-3.65032;0.105617
saturn;-5.94038;6.95193;0.11573
uranus;19.0085;-6.46266;-0.270609
neptune;22.2159;-20.23;-0.0950334
sun;0.0119364;0.000919455;-0.000331957
jupiter;-4.02734;-3.66936;0.105292
saturn;-5.95694;6.93868;0.116619
uranus;19.013;-6.4497;-0.270619
neptune;22.2235;-20.2214;-0.0953857
sun;0.0119232;0.00094034;-0.00033188
jupiter;-4.00918;-3.68831;0.104964
saturn;-5.97347;6.9254;0.117508
uranus;19.0176;-6.43673;-0.27063
neptune;22.2312;-20.2128;-0.0957381
sun;0.0119099;0.000961149;-0.000331799
jupiter;-3.99092;-3.70717;0.104634
saturn;-5.98997;6.91208;0.118396
uranus;19.0221;-6.42376;-0.27064
neptune;22.2388;-20.2042;-0.0960905
sun;0.0118965;0.000981882;-0.000331717
jupiter;-3.97257;-3.72594;0.104301
saturn;-6.00644;6.89872;0.119284
uranus;19.0266;-6.41079;-0.270651
neptune;22.2464;-20.1957;-0.0964428
sun;0.011883;0.00100254;-0.000331632
jupiter;-3.95412;-3.74462;0.103965
saturn;-6.02288;6.88533;0.120171
uranus;19.0311;-6.39782;-0.270661
neptune;22.2541;-20.1871;-0.0967951
sun;0.0118694;0.00102312;-0.000331544
jupiter;-3.93558;-3.76321;0.103628
saturn;-6.03929;6.8719;0.121058
uranus;19.0355;-6.38484;-0.270671
neptune;22.2617;-20.1785;-0.0971474
sun;0.0118557;0.00104362;-0.000331453
jupiter;-3.91694;-3.78171;0.103287
saturn;-6.05567;6.85843;0.121943
uranus;19.04;-6.37186;-0.270681
neptune;22.2694;-20.1699;-0.0974997
sun;0.0118419;0.00106404;-0.00033136
jupiter;-3.8982;-3.80012;0.102944
saturn;-6.07202;6.84494;0.122829
uranus;19.0445;-6.35887;-0.270691
neptune;22.277;-20.1613;-0.097852
sun;0.011828;0.00108439;-0.000331265
jupiter;-3.87937;-3.81843;0.102599
saturn;-6.08833;6.8314;0.123713
uranus;19.0489;-6.34589;-0.2707
neptune;22.2846;-20.1527;-0.0982043
sun;0.0118139;0.00110465;-0.000331167
jupiter;-3.86044;-3.83665;0.102251
saturn;-6.10462;6.81783;0.124597
uranus;19.0534;-6.3329;-0.27071
neptune;22.2922;-20.1441;-0.0985565
sun;0.0117998;0.00112484;-0.000331066
jupiter;-3.84142;-3.85478;0.1019
saturn;-6.12087;6.80423;0.12548
uranus;19.0578;-6.3199;-0.270719
neptune;22.2998;-20.1355;-0.0989087
sun;0.0117857;0.00114495;-0.000330963
jupiter;-3.82231;-3.87281;0.101547
saturn;-6.13709;6.79059;0.126363
uranus;19.0622;-6.3069;-0.270729
neptune;22.3075;-20.1269;-0.099261
sun;0.0117714;0.00116497;-0.000330857
jupiter;-3.8031;-3.89075;0.101192
saturn;-6.15328;6.77692;0.127245
uranus;19.0666;-6.29391;-0.270738
neptune;22.3151;-20.1183;-0.0996132
sun;0.011757;0.00118492;-0.000330749
jupiter;-3.7838;-3.9086;0.100834
saturn;-6.16944;6.76321;0.128126
uranus;19.071;-6.2809;-0.270747
neptune;22.3227;-20.1097;-0.0999654
sun;0.0117425;0.00120478;-0.000330638
jupiter;-3.76441;-3.92634;0.100473
saturn;-6.18556;6.74947;0.129007
uranus;19.0754;-6.2679;-0.270756
neptune;22.3303;-20.101;-0.100318
sun;0.0117279;0.00122456;-0.000330524
jupiter;-3.74492;-3.944;0.10011
saturn;-6.20166;6.73569;0.129887
uranus;19.0798;-6.25489;-0.270764
neptune;22.3379;-20.0924;-0.10067
sun;0.0117132;0.00124426;-0.000330408
jupiter;-3.72534;-3.96155;0.0997449
saturn;-6.21772;6.72187;0.130767
uranus;19.0842;-6.24188;-0.270773
neptune;22.3455;-20.0838;-0.101022
sun;0.0116984;0.00126388;-0.00033029
jupiter;-3.70568;-3.97901;0.0993772
saturn;-6.23375;6.70803;0.131645
uranus;19.0886;-6.22886;-0.270781
neptune;22.3531;-20.0752;-0.101374
sun;0.0116835;0.00128341;-0.000330169
jupiter;-3.68592;-3.99638;0.0990069
saturn;-6.24975;6.69415;0.132523
uranus;19.0929;-6.21584;-0.27079
neptune;22.3607;-20.0665;-0.101726
sun;0.0116686;0.00130286;-0.000330045
jupiter;-3.66607;-4.01364;0.0986343
saturn;-6.26572;6.68023;0.133401
uranus;19.0973;-6.20282;-0.270798
neptune;22.3683;-20.0579;-0.102078
sun;0.0116535;0.00132223;-0.000329919
jupiter;-3.64613;-4.03081;0.0982592
saturn;-6.28165;6.66628;0.134277
uranus;19.1016;-6.1898;-0.270806
neptune;22.3758;-20.0493;-0.10243
sun;0.0116384;0.00134151;-0.000329791
jupiter;-3.6261;-4.04788;0.0978818
saturn;-6.29755;6.6523;0.135153
uranus;19.1059;-6.17677;-0.270814
neptune;22.3834;-20.0406;-0.102782
sun;0.0116231;0.00136071;-0.00032966
jupiter;-3.60598;-4.06485;0.0975019
saturn;-6.31342;6.63828;0.136028
uranus;19.1103;-6.16374;-0.270822
neptune;22.391;-20.032;-0.103134
sun;0.0116078;0.00137982;-0.000329527
jupiter;-3.58577;-4.08172;0.0971196
saturn;-6.32926;6.62422;0.136903
uranus;19.1146;-6.15071;-0.27083
neptune;22.3986;-20.0234;-0.103486
sun;0.0115923;0.00139884;-0.000329391
jupiter;-3.56548;-4.09849;0.096735
saturn;-6.34506;6.61014;0.137777
uranus;19.1189;-6.13767;-0.270837
neptune;22.4061;-20.0147;-0.103838
sun;0.0115768;0.00141778;-0.000329252
jupiter;-3.5451;-4.11516;0.0963479
saturn;-6.36084;6.59602;0.13865
uranus;19.1232;-6.12463;-0.270844
neptune;22.4137;-20.0061;-0.104191
sun;0.0115612;0.00143663;-0.000329112
jupiter;-3.52463;-4.13172;0.0959585
saturn;-6.37658;6.58186;0.139523
uranus;19.1275;-6.11159;-0.270852
neptune;22.4213;-19.9974;-0.104543
sun;0.0115455;0.00145539;-0.000328968
jupiter;-3.50407;-4.14819;0.0955668
saturn;-6.39228;6.56768;0.140394
uranus;19.1317;-6.09854;-0.270859
neptune;22.4288;-19.9888;-0.104894
sun;0.0115297;0.00147407;-0.000328823
jupiter;-3.48343;-4.16456;0.0951727
saturn;-6.40796;6.55346;0.141265
uranus;19.136;-6.0855;-0.270866
neptune;22.4364;-19.9801;-0.105246
sun;0.0115138;0.00149266;-0.000328674
jupiter;-3.4627;-4.18082;0.0947762
saturn;-6.4236;6.5392;0.142136
uranus;19.1403;-6.07244;-0.270873
neptune;22.444;-19.9714;-0.105598
sun;0.0114978;0.00151115;-0.000328524
jupiter;-3.44189;-4.19698;0.0943774
saturn;-6.43921;6.52491;0.143005
uranus;19.1445;-6.05939;-0.27088
neptune;22.4515;-19.9628;-0.10595
sun;0.0114817;0.00152956;-0.000328371
jupiter;-3.42099;-4.21304;0.0939763
saturn;-6.45478;6.51059;0.143874
uranus;19.1487;-6.04633;-0.270886
neptune;22.4591;-19.9541;-0.106302
sun;0.0114655;0.00154788;-0.000328215
jupiter;-3.40001;-4.22899;0.0935729
saturn;-6.47032;6.49624;0.144742
uranus;19.153;-6.03327;-0.270893
neptune;22.4666;-19.9454;-0.106654
sun;0.0114493;0.00156611;-0.000328057
jupiter;-3.37894;-4.24484;0.0931671
saturn;-6.48583;6.48185;0.145609
uranus;19.1572;-6.02021;-0.270899
neptune;22.4741;-19.9368;-0.107006
sun;0.011433;0.00158425;-0.000327897
jupiter;-3.35779;-4.26059;0.0927591
saturn;-6.50131;6.46743;0.146476
uranus;19.1614;-6.00715;-0.270905
neptune;22.4817;-19.9281;-0.107358
sun;0.0114165;0.0016023;-0.000327735
jupiter;-3.33656;-4.27623;0.0923487
saturn;-6.51675;6.45297;0.147342
uranus;19.1656;-5.99408;-0.270911
neptune;22.4892;-19.9194;-0.10771
sun;0.0114;0.00162025;-0.00032757
jupiter;-3.31524;-4.29176;0.0919361
saturn;-6.53216;6.43848;0.148207
uranus;19.1698;-5.981;-0.270917
neptune;22.4968;-19.9107;-0.108062
sun;0.0113834;0.00163812;-0.000327402
jupiter;-3.29385;-4.30719;0.0915212
saturn;-6.54754;6.42396;0.149071
uranus;19.174;-5.96793;-0.270923
neptune;22.5043;-19.9021;-0.108413
sun;0.0113667;0.00165589;-0.000327232
jupiter;-3.27237;-4.32251;0.0911041
saturn;-6.56288;6.40941;0.149935
uranus;19.1781;-5.95485;-0.270929
neptune;22.5118;-19.8934;-0.108765
sun;0.0113499;0.00167357;-0.00032706
jupiter;-3.25081;-4.33773;0.0906847
saturn;-6.57819;6.39483;0.150798
uranus;19.1823;-5.94177;-0.270934
neptune;22.5193;-19.8847;-0.109117
sun;0.0113331;0.00169116;-0.000326886
jupiter;-3.22917;-4.35284;0.090263
saturn;-6.59347;6.38021;0.15166
uranus;19.1864;-5.92869;-0.27094
neptune;22.5269;-19.876;-0.109469
sun;0.0113161;0.00170865;-0.000326709
jupiter;-3.20745;-4.36784;0.0898391
saturn;-6.60871;6.36556;0.152521
uranus;19.1906;-5.9156;-0.270945
neptune;22.5344;-19.8673;-0.109821
sun;0.0112991;0.00172605;-0.00032653
jupiter;-3.18565;-4.38274;0.089413
saturn;-6.62392;6.35087;0.153381
uranus;19.1947;-5.90251;-0.27095
neptune;22.5419;-19.8586;-0.110172
sun;0.011282;0.00174335;-0.000326348
jupiter;-3.16377;-4.39752;0.0889847
saturn;-6.63909;6.33616;0.154241
uranus;19.1989;-5.88942;-0.270955
neptune;22.5494;-19.8499;-0.110524
sun;0.0112648;0.00176056;-0.000326164
jupiter;-3.14181;-4.4122;0.0885542
saturn;-6.65423;6.32141;0.1551
uranus;19.203;-5.87633;-0.27096
neptune;22.5569;-19.8412;-0.110876
sun;0.0112475;0.00177768;-0.000325978
jupiter;-3.11978;-4.42677;0.0881214
saturn;-6.66934;6.30663;0.155958
uranus;19.2071;-5.86323;-0.270965
neptune;22.5644;-19.8325;-0.111228
sun;0.0112301;0.0017947;-0.00032579
jupiter;-3.09767;-4.44122;0.0876865
saturn;-6.68441;6.29182;0.156815
uranus;19.2112;-5.85013;-0.27097
neptune;22.5719;-19.8238;-0.111579
sun;0.0112127;0.00181162;-0.000325599
jupiter;-3.07548;-4.45557;0.0872494
saturn;-6.69945;6.27697;0.157672
uranus;19.2153;-5.83702;-0.270974
neptune;22.5794;-19.8151;-0.111931
sun;0.0111951;0.00182845;-0.000325406
jupiter;-3.05321;-4.46981;0.0868101
saturn;-6.71445;6.2621;0.158528
uranus;19.2193;-5.82392;-0.270979
neptune;22.5869;-19.8063;-0.112283
sun;0.0111775;0.00184517;-0.00032521
jupiter;-3.03087;-4.48394;0.0863687
saturn;-6.72942;6.24719;0.159383
uranus;19.2234;-5.81081;-0.270983
neptune;22.5944;-19.7976;-0.112634
sun;0.0111598;0.00186181;-0.000325013
jupiter;-3.00845;-4.49795;0.0859251
saturn;-6.74436;6.23225;0.160237
uranus;19.2275;-5.7977;-0.270987
neptune;22.6019;-19.7889;-0.112986
sun;0.011142;0.00187834;-0.000324813
jupiter;-2.98596;-4.51186;0.0854794
saturn;-6.75926;6.21728;0.16109
uranus;19.2315;-5.78458;-0.270991
neptune;22.6094;-19.7802;-0.113337
sun;0.0111242;0.00189478;-0.000324611
jupiter;-2.9634;-4.52565;0.0850316
saturn;-6.77412;6.20227;0.161942
uranus;19.2356;-5.77146;-0.270995
neptune;22.6168;-19.7715;-0.113689
sun;0.0111062;0.00191111;-0.000324406
jupiter;-2.94076;-4.53933;0.0845816
saturn;-6.78896;6.18724;0.162794
uranus;19.2396;-5.75834;-0.270998
neptune;22.6243;-19.7627;-0.114041
sun;0.0110882;0.00192735;-0.0003242
jupiter;-2.91804;-4.5529;0.0841296
saturn;-6.80375;6.17217;0.163645
uranus;19.2436;-5.74522;-0.271002
neptune;22.6318;-19.754;-0.114392
sun;0.0110701;0.00194349;-0.000323991
jupiter;-2.89526;-4.56635;0.0836754
saturn;-6.81852;6.15708;0.164495
uranus;19.2476;-5.73209;-0.271005
neptune;22.6393;-19.7453;-0.114744
sun;0.011052;0.00195953;-0.00032378
jupiter;-2.8724;-4.57969;0.0832191
saturn;-6.83325;6.14195;0.165344
uranus;19.2516;-5.71897;-0.271009
neptune;22.6467;-19.7365;-0.115095
sun;0.0110337;0.00197547;-0.000323566
jupiter;-2.84947;-4.59292;0.0827608
saturn;-6.84794;6.12679;0.166192
uranus;19.2556;-5.70583;-0.271012
neptune;22.6542;-19.7278;-0.115447
sun;0.0110154;0.00199131;-0.000323351
jupiter;-2.82647;-4.60603;0.0823004
saturn;-6.8626;6.1116;0.16704
uranus;19.2596;-5.6927;-0.271015
neptune;22.6616;-19.719;-0.115798
sun;0.010997;0.00200704;-0.000323133
jupiter;-2.8034;-4.61903;0.0818379
saturn;-6.87722;6.09637;0.167886
uranus;19.2636;-5.67956;-0.271018
neptune;22.6691;-19.7103;-0.11615
sun;0.0109785;0.00202268;-0.000322913
jupiter;-2.78025;-4.63191;0.0813734
saturn;-6.89181;6.08112;0.168732
uranus;19.2675;-5.66642;-0.271021
neptune;22.6766;-19.7015;-0.116501
sun;0.0109599;0.00203821;-0.000322691
jupiter;-2.75704;-4.64468;0.0809069
saturn;-6.90637;6.06584;0.169577
uranus;19.2715;-5.65328;-0.271023
neptune;22.684;-19.6928;-0.116853
sun;0.0109413;0.00205365;-0.000322467
jupiter;-2.73376;-4.65733;0.0804383
saturn;-6.92088;6.05052;0.170421
uranus;19.2754;-5.64013;-0.271026
neptune;22.6915;-19.684;-0.117204
sun;0.0109226;0.00206898;-0.00032224
jupiter;-2.71041;-4.66986;0.0799677
saturn;-6.93537;6.03518;0.171264
uranus;19.2794;-5.62699;-0.271028
neptune;22.6989;-19.6753;-0.117555
sun;0.0109038;0.0020842;-0.000322011
jupiter;-2.687;-4.68228;0.0794951
saturn;-6.94982;6.0198;0.172106
uranus;19.2833;-5.61383;-0.271031
neptune;22.7063;-19.6665;-0.117907
sun;0.010885;0.00209933;-0.000321781
jupiter;-2.66351;-4.69458;0.0790206
saturn;-6.96423;6.00439;0.172948
uranus;19.2872;-5.60068;-0.271033
neptune;22.7138;-19.6577;-0.118258
sun;0.010866;0.00211435;-0.000321548
jupiter;-2.63996;-4.70677;0.078544
saturn;-6.97861;5.98896;0.173788
uranus;19.2911;-5.58752;-0.271035
neptune;22.7212;-19.649;-0.118609
sun;0.010847;0.00212926;-0.000321313
jupiter;-2.61634;-4.71883;0.0780655
saturn;-6.99295;5.97349;0.174628
uranus;19.295;-5.57436;-0.271037
neptune;22.7286;-19.6402;-0.118961
sun;0.0108279;0.00214407;-0.000321076
jupiter;-2.59266;-4.73078;0.077585
saturn;-7.00726;5.95799;0.175467
uranus;19.2989;-5.5612;-0.271038
neptune;22.7361;-19.6314;-0.119312
sun;0.0108088;0.00215878;-0.000320836
jupiter;-2.56891;-4.74261;0.0771025
saturn;-7.02153;5.94246;0.176305
uranus;19.3028;-5.54804;-0.27104
neptune;22.7435;-19.6227;-0.119663
sun;0.0107896;0.00217338;-0.000320595
jupiter;-2.5451;-4.75432;0.0766181
saturn;-7.03577;5.92691;0.177142
uranus;19.3067;-5.53487;-0.271041
neptune;22.7509;-19.6139;-0.120015
sun;0.0107703;0.00218788;-0.000320352
jupiter;-2.52122;-4.76591;0.0761318
saturn;-7.04997;5.91132;0.177978
uranus;19.3105;-5.5217;-0.271043
neptune;22.7583;-19.6051;-0.120366
sun;0.0107509;0.00220227;-0.000320106
jupiter;-2.49728;-4.77738;0.0756436
saturn;-7.06413;5.8957;0.178813
uranus;19.3144;-5.50853;-0.271044
neptune;22.7657;-19.5963;-0.120717
sun;0.0107315;0.00221655;-0.000319858
jupiter;-2.47328;-4.78873;0.0751534
saturn;-7.07826;5.88005;0.179647
uranus;19.3182;-5.49535;-0.271045
neptune;22.7732;-19.5875;-0.121068
sun;0.010712;0.00223073;-0.000319609
jupiter;-2.44921;-4.79996;0.0746614
saturn;-7.09235;5.86438;0.180481
uranus;19.3221;-5.48217;-0.271046
neptune;22.7806;-19.5787;-0.12142
sun;0.0106924;0.0022448;-0.000319357
jupiter;-2.42508;-4.81107;0.0741674
saturn;-7.10641;5.84867;0.181313
uranus;19.3259;-5.46899;-0.271047
neptune;22.788;-19.5699;-0.121771
sun;0.0106728;0.00225876;-0.000319103
jupiter;-2.40089;-4.82206;0.0736717
saturn;-7.12043;5.83293;0.182145
uranus;19.3297;-5.45581;-0.271047
neptune;22.7954;-19.5611;-0.122122
sun;0.0106531;0.00227261;-0.000318847
jupiter;-2.37665;-4.83293;0.073174
saturn;-7.13442;5.81717;0.182975
uranus;19.3335;-5.44262;-0.271048
neptune;22.8028;-19.5524;-0.122473
sun;0.0106333;0.00228636;-0.00031859
jupiter;-2.35234;-4.84367;0.0726745
saturn;-7.14837;5.80137;0.183805
uranus;19.3373;-5.42943;-0.271048
neptune;22.8102;-19.5435;-0.122824
sun;0.0106135;0.0023;-0.00031833
jupiter;-2.32797;-4.8543;0.0721731
saturn;-7.16228;5.78555;0.184634
